,0,1,2,3,4,5,6,7,8,9,10
33083,416,2118,1793,1894,3129,1852,3077,1171,1022.0,3763.0,2045.0
33084,3964,1515,1663,356,1852,3077,1171,1022,3763.0,2045.0,536.0
33085,1193,1227,1663,2017,3129,1852,3077,364,1171.0,1022.0,3763.0
33086,3730,3773,1793,2947,3129,364,1171,1022,3763.0,2045.0,536.0
33087,1286,1227,73,3077,364,1022,3763,2045,536.0,1985.0,97.0
33088,3730,3773,73,290,3129,1852,3077,1171,1022.0,3763.0,2045.0
33089,416,376,73,2353,1852,3077,1171,2625,2565.0,1853.0,3771.0
33090,1574,3773,73,1754,2202,1789,1885,1852,3077.0,1171.0,1022.0
33091,1286,2118,1793,1283,3129,1852,3077,364,1022.0,3777.0,887.0
33092,1929,3773,3214,812,3291,3129,1852,3077,1171.0,1022.0,2045.0
33093,2657,3977,3571,364,1171,536,271,2172,3771.0,1348.0,1768.0
33094,3035,3977,1793,2947,3129,1852,364,1171,3763.0,536.0,648.0
33095,3964,3599,1695,3344,3129,1852,364,1022,3763.0,3946.0,1795.0
33096,3272,1515,73,1600,1852,1171,1022,3763,536.0,3567.0,1532.0
33097,3730,1033,73,1789,1852,364,1171,3763,536.0,3444.0,1306.0
33098,1929,3773,277,3109,13,3129,1852,364,1022.0,3763.0,1524.0
33099,1193,3233,73,839,1852,3077,1171,3763,1565.0,3457.0,3222.0
33100,1574,3773,1663,770,3416,2271,676,1783,1852.0,3077.0,364.0
33101,3035,1848,1793,2947,1852,3077,1171,3763,3460.0,554.0,1532.0
33102,1574,3773,1663,2005,3751,1870,1054,1233,2620.0,40.0,2292.0
33103,3035,1500,1793,3776,3129,1852,3077,1171,1022.0,3763.0,536.0
33104,3035,1727,1695,3129,1852,3077,1022,1930,1532.0,3771.0,673.0
33105,2048,3568,3104,2247,1852,3077,364,1171,3763.0,536.0,4000.0
33106,3433,509,1663,2063,2981,3129,3077,364,3763.0,536.0,3457.0
33107,1286,2974,1793,1852,1171,1022,3763,536,2337.0,3771.0,1348.0
33108,416,3796,1793,2947,3077,364,1022,3763,3192.0,3074.0,1532.0
33109,1286,3568,1663,3890,3129,1852,3077,1171,1022.0,536.0,3859.0
33110,3035,1500,73,2529,3077,364,1171,1022,3763.0,536.0,1563.0
33111,3964,1727,3214,3261,3077,1171,3763,536,3504.0,90.0,1532.0
33112,1193,3971,925,515,3129,1852,3077,364,1171.0,3763.0,2045.0
33113,1929,1330,73,1207,1789,3129,1852,3077,364.0,1171.0,1022.0
33114,3433,3796,277,2314,3129,1852,3077,364,1171.0,1022.0,3763.0
33115,3964,3773,1793,2947,3129,1852,1022,3763,2045.0,3821.0,3673.0
33116,1574,3773,1663,1718,255,676,1852,1171,1022.0,3763.0,2045.0
33117,3730,509,73,2529,3129,1852,3077,364,1171.0,3763.0,2045.0
33118,3730,509,3571,2534,3077,364,1171,3763,536.0,85.0,1009.0
33119,3433,746,1663,1018,3129,3077,364,1171,1022.0,3763.0,549.0
33120,1929,3773,1663,2380,3902,819,3129,1852,3077.0,1022.0,3763.0
33121,1574,3773,3214,2890,567,2271,3291,1852,3077.0,1171.0,1022.0
33122,3964,354,1663,218,3129,1852,3077,364,1022.0,2045.0,536.0
33123,416,1450,3214,1953,3129,1852,3077,364,1171.0,3763.0,2045.0
33124,3730,1330,73,2704,3273,839,1852,364,1171.0,1022.0,3763.0
33125,3730,3773,3214,1407,3291,3129,1852,3077,364.0,1171.0,1022.0
33126,1929,3773,1695,125,14,420,1852,3077,364.0,1171.0,3763.0
33127,3433,3773,73,2529,3129,1852,3077,364,1171.0,1022.0,3763.0
33128,349,3937,1663,1555,490,1852,1171,1022,3763.0,2045.0,1539.0
33129,1929,1330,1793,2947,1852,1022,536,128,1532.0,3771.0,1348.0
33130,1929,3773,1663,948,255,676,3077,364,1171.0,3763.0,2045.0
33131,3730,509,1793,87,2947,1852,3077,364,1171.0,2045.0,510.0
33132,2589,333,3571,3129,1852,3077,364,1171,2045.0,536.0,2195.0
33133,1929,3773,1793,125,620,1670,3129,3077,1171.0,1022.0,3763.0
33134,1286,3233,3214,278,1852,3077,364,1022,3763.0,536.0,205.0
33135,416,1360,1695,2028,1852,3077,364,1171,3763.0,2045.0,1321.0
33136,1574,3773,3214,3419,3292,3291,3129,1852,3077.0,364.0,1171.0
33137,1286,3977,73,3551,1852,3077,364,1171,536.0,3444.0,3123.0
33138,3132,2437,3214,364,1171,1022,536,510,1769.0,1532.0,3771.0
33139,1286,746,2101,3129,1852,3077,364,1022,3763.0,2045.0,536.0
33140,3730,3773,1663,14,819,1852,3077,364,1171.0,1022.0,3763.0
33141,3730,3773,3571,768,3129,3077,364,536,1596.0,734.0,1532.0
33142,1574,3773,1663,1728,350,676,3129,3077,364.0,1171.0,1022.0
33143,2048,1500,1663,120,3129,364,1022,3763,2045.0,2459.0,61.0
33144,3964,1727,1793,847,1852,3077,1171,536,2625.0,395.0,181.0
33145,3730,3773,1663,676,1852,364,1022,3763,536.0,169.0,865.0
33146,3730,1033,73,2704,958,1183,3129,3077,1171.0,1022.0,3763.0
33147,3964,333,1663,2805,3129,1852,364,1171,2045.0,536.0,85.0
33148,3964,1515,1793,2947,3129,3077,1171,1022,3763.0,2045.0,536.0
33149,1929,3773,73,1660,1789,3129,1171,1022,3763.0,536.0,1177.0
33150,1929,3773,1695,3405,3219,1644,1852,3077,364.0,1171.0,1022.0
33151,1929,3773,1793,913,2947,3129,1852,1171,1022.0,536.0,3296.0
33152,2657,3977,1793,2947,3129,1852,3077,364,1171.0,1022.0,3763.0
33153,3730,3773,73,662,3077,364,3763,2045,536.0,3504.0,609.0
33154,1000,3495,73,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
33155,3730,509,1793,2947,3129,1852,3077,1171,2045.0,309.0,319.0
33156,1929,3773,1793,2027,2947,3129,1852,364,1171.0,1022.0,3763.0
33157,1929,3773,3214,1716,3291,3077,3763,2045,536.0,3848.0,656.0
33158,416,1500,1793,3129,1852,364,1171,1022,3763.0,2045.0,536.0
33159,2657,1790,3104,3129,1852,3077,364,3763,3073.0,1532.0,3771.0
33160,1929,3773,3214,111,2747,2621,3129,1852,3077.0,364.0,3763.0
33161,2589,1500,925,3129,1852,364,1022,3763,2045.0,536.0,3792.0
33162,1929,1330,73,3785,290,3129,1852,3077,364.0,3763.0,2045.0
33163,1929,3773,1695,125,420,3077,1022,3763,2045.0,536.0,11.0
33164,1929,3773,925,1194,1693,2963,1852,364,1171.0,3763.0,2045.0
33165,3964,3773,1663,2805,1852,364,3763,536,2195.0,360.0,1532.0
33166,2048,746,1695,1852,3077,364,1171,1022,536.0,2119.0,3771.0
33167,2657,1227,1793,2947,1852,3077,364,3763,2045.0,536.0,2586.0
33168,3730,509,1793,2947,3129,1852,3077,1171,1022.0,3763.0,1850.0
33169,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
33170,3964,3773,1663,2206,3129,1852,3077,1171,1022.0,3763.0,2045.0
33171,3730,509,73,1559,878,3129,1852,3077,364.0,1171.0,2045.0
33172,3730,509,1663,819,1852,364,1171,3763,536.0,150.0,1532.0
33173,1574,3773,3214,728,2939,3291,3129,3763,2045.0,536.0,78.0
33174,2048,333,1793,1760,3129,1852,3077,364,1171.0,3763.0,646.0
33175,3730,1033,73,878,3129,3763,2045,536,2628.0,3158.0,1532.0
33176,1193,376,3214,2990,3129,3077,364,3763,2045.0,536.0,3582.0
33177,3964,2095,3214,2621,3077,364,3763,536,3192.0,2488.0,1532.0
33178,3730,3773,1695,1708,2954,364,1171,1022,3763.0,2045.0,536.0
33179,1574,3773,73,1324,3049,1789,2563,3129,3077.0,1171.0,1022.0
33180,1929,3773,3104,1431,3902,1245,3077,364,1022.0,3763.0,887.0
33181,1929,3773,1663,3368,819,3077,364,3763,2045.0,2520.0,3655.0
33182,3730,3773,73,2529,3129,1852,3077,1171,2045.0,3175.0,1473.0
33183,416,1800,3214,1808,3129,1852,364,1171,3763.0,2045.0,2520.0
33184,1574,3773,3214,66,1801,232,3291,1852,3077.0,1022.0,3763.0
33185,1929,3773,3104,1302,1478,2479,1852,364,1022.0,3763.0,3496.0
33186,2657,1790,73,290,3129,3077,364,1171,3763.0,2045.0,536.0
33187,1929,3773,73,1660,821,1789,3129,1852,3077.0,1171.0,1022.0
33188,1286,2566,3214,560,3129,1852,3077,364,1022.0,3763.0,2045.0
33189,2589,224,73,1851,1852,3763,2045,536,3175.0,1532.0,3771.0
33190,416,1450,3214,3291,3129,3077,364,1171,1022.0,2045.0,536.0
33191,1574,3773,1663,1754,2670,676,3129,1852,364.0,1171.0,1022.0
33192,3730,509,3214,2621,3129,1852,3077,364,1022.0,3763.0,2606.0
33193,3964,3533,3571,3129,3077,364,1171,1022,2045.0,85.0,1532.0
33194,1574,3773,2101,1754,3084,655,1852,3077,1171.0,1022.0,3763.0
33195,1286,1450,1695,1736,1852,3077,3763,536,319.0,3248.0,1532.0
33196,3964,2095,1663,356,3077,1022,3763,2045,2069.0,1532.0,3771.0
33197,1286,3773,73,500,1852,3077,364,1022,3763.0,536.0,2553.0
33198,1286,3253,1663,2444,3129,1852,3077,1171,3763.0,2045.0,536.0
33199,1574,3773,3214,1754,2939,3291,3129,1852,3077.0,364.0,2045.0
33200,1574,3773,3571,3313,1133,1870,1233,208,52.0,3367.0,2534.0
33201,1193,976,3571,1345,3129,1852,364,3763,536.0,3234.0,1532.0
33202,1000,3495,3571,3129,1852,3077,364,1022,3763.0,536.0,3558.0
33203,1929,3773,1695,3191,861,1644,3129,1852,3077.0,364.0,1171.0
33204,2589,1500,1695,2954,3077,1171,1022,536,3340.0,169.0,3804.0
33205,1574,3773,3214,2784,980,3291,3129,1852,3077.0,364.0,1022.0
33206,3132,1727,1663,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
33207,1929,3773,3571,324,1508,3596,3129,1852,1171.0,1022.0,2045.0
33208,1286,2566,1663,1601,3129,1171,3447,2905,1532.0,3771.0,1122.0
33209,416,3977,73,2529,3129,1852,3077,364,1171.0,3763.0,2045.0
33210,1574,3773,1695,66,1801,2670,420,2987,1852.0,3077.0,364.0
33211,3035,1515,73,1011,364,2045,536,1799,1532.0,2472.0,1122.0
33212,3730,1033,73,1789,3129,3077,364,1171,1022.0,3763.0,2045.0
33213,2589,224,3214,1797,3129,1852,3077,1171,1022.0,3763.0,536.0
33214,1929,1330,4003,2854,1852,3077,1171,3763,536.0,2553.0,1026.0
33215,1193,976,73,2278,1852,3077,364,1171,2045.0,536.0,1563.0
33216,3132,3971,3104,1852,364,1171,1022,3763,2045.0,536.0,2119.0
33217,416,3568,73,1789,3077,364,1171,3763,2045.0,388.0,1475.0
33218,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
33219,1286,1515,2101,3129,3077,364,1171,1022,3763.0,2045.0,536.0
33220,1574,3773,1663,1324,470,676,3129,1852,1171.0,1022.0,3763.0
33221,2657,3977,1793,847,3129,3077,364,1171,1022.0,3763.0,2045.0
33222,1000,1500,1793,1510,1852,3077,364,1171,2917.0,411.0,1532.0
33223,3433,3773,1695,1852,3077,364,1171,3763,2045.0,69.0,507.0
33224,2657,327,3571,2534,3129,1852,3077,2045,536.0,3444.0,3771.0
33225,3433,3796,3214,3772,1852,3077,364,1022,3763.0,536.0,549.0
33226,3433,746,73,1199,3129,1852,3077,364,3763.0,536.0,81.0
33227,3035,376,3571,3077,1171,1022,3763,2045,536.0,785.0,2669.0
33228,3035,976,3214,3077,1171,3763,536,1164,2928.0,1532.0,3771.0
33229,1000,1727,1695,3129,1852,1171,1022,3763,536.0,2119.0,600.0
33230,1929,3773,3214,2955,3426,3291,1852,3077,1171.0,1022.0,536.0
33231,1193,333,2101,3494,3129,3077,364,1171,1022.0,3763.0,2045.0
33232,3964,3773,1663,553,3129,3077,1022,3763,536.0,3460.0,2472.0
33233,416,224,1793,2822,1852,3077,1171,1022,3763.0,536.0,2119.0
33234,1574,3773,925,66,350,2963,3129,1852,3077.0,1171.0,536.0
33235,416,1450,73,2772,1852,3077,1022,3763,2045.0,1125.0,3859.0
33236,2589,3977,1663,2017,3129,3077,364,1171,1022.0,3763.0,3946.0
33237,1286,1848,2101,1852,364,1171,1022,3763,2045.0,536.0,2565.0
33238,416,2118,1695,1932,3129,1852,3077,364,1171.0,1022.0,3763.0
33239,1193,376,1663,3141,3129,1852,3077,364,1171.0,1022.0,3763.0
33240,3964,2095,1663,3998,3077,1022,3763,2045,536.0,887.0,3394.0
33241,3964,1461,1663,773,1852,3077,364,1171,3763.0,536.0,1336.0
33242,3035,976,73,3551,3129,3077,364,1171,3763.0,2045.0,536.0
33243,1286,1848,1663,3572,1852,3077,1171,1022,3763.0,536.0,2565.0
33244,3964,2095,3214,1924,1852,3077,364,1022,3763.0,2045.0,536.0
33245,1929,3773,925,1030,412,842,1852,1171,3763.0,2045.0,536.0
33246,3730,509,1793,2947,3129,1852,3077,364,3763.0,536.0,2606.0
33247,2048,2437,73,1852,1171,3763,2045,536,646.0,1532.0,3771.0
33248,1193,224,3214,2621,3129,3077,364,1171,1022.0,3763.0,2045.0
33249,416,1727,1663,34,3077,364,1171,3763,536.0,1395.0,19.0
33250,1286,2163,925,2001,3129,3077,364,1022,3763.0,536.0,1927.0
33251,3730,509,1793,87,2947,3129,1852,3077,364.0,1022.0,3763.0
33252,416,372,1663,1904,1852,1022,3763,2045,536.0,150.0,1215.0
33253,3433,509,1663,2716,3835,3129,3077,364,1022.0,2045.0,712.0
33254,1929,3773,2101,2870,1509,2331,3129,1852,3077.0,1022.0,3763.0
33255,1286,1450,3104,3129,1852,364,2045,536,271.0,808.0,1532.0
33256,1574,3773,1793,2890,567,3084,2947,1852,3077.0,364.0,1171.0
33257,2657,509,1793,2947,1852,3077,364,1022,3763.0,2045.0,1366.0
33258,3433,746,1663,218,3129,1852,364,1171,3763.0,2045.0,536.0
33259,3730,1033,1793,960,364,1022,536,85,2198.0,1532.0,2472.0
33260,3730,3773,1695,412,2954,3129,3077,1022,3763.0,536.0,1968.0
33261,1574,3773,3214,1739,2478,3291,3129,1852,3077.0,364.0,1022.0
33262,2589,1515,3214,1953,3129,3077,364,1171,1022.0,2045.0,536.0
33263,1929,3773,3571,225,2534,1852,3077,364,1022.0,3763.0,2045.0
33264,1193,2437,3214,2252,3129,364,1171,1022,536.0,1202.0,2488.0
33265,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
33266,1574,3773,73,1324,2202,1789,3129,1852,3077.0,1022.0,2045.0
33267,1286,3977,73,2529,3129,3077,364,1022,3763.0,536.0,211.0
33268,3433,509,1793,1670,1852,3077,364,1171,1022.0,3763.0,536.0
33269,1286,1727,3214,943,3129,1852,3077,364,1022.0,3763.0,2045.0
33270,1193,3568,3214,3721,1852,3077,3763,536,2520.0,949.0,2472.0
33271,1929,3773,1695,1419,14,1644,3129,3077,364.0,1171.0,1022.0
33272,1929,3773,4003,2378,3207,1852,3077,364,1171.0,1022.0,536.0
33273,2589,1360,1793,1290,1852,3077,364,1171,3763.0,536.0,319.0
33274,3964,3773,1663,1171,1022,3763,2045,1524,1532.0,3771.0,1348.0
33275,416,1515,3214,1953,1852,3077,364,1022,3763.0,536.0,887.0
33276,1574,3773,1663,2890,567,3084,3635,676,1852.0,364.0,1171.0
33277,1929,3773,73,3785,1233,2838,3129,3077,1171.0,1022.0,2045.0
33278,1193,3638,1695,2954,1852,3077,3763,2045,536.0,2565.0,293.0
33279,3433,3773,1663,356,3129,3077,364,1171,1022.0,2045.0,536.0
33280,3433,3773,925,2963,3129,364,3763,1985,1532.0,2472.0,1348.0
33281,416,2566,1695,3129,1852,3077,364,1022,3763.0,2045.0,536.0
33282,3730,3773,1793,3637,2574,3077,1171,1022,3763.0,2045.0,536.0
33283,1193,2527,1793,1670,3077,364,3763,2045,536.0,2046.0,3655.0
33284,1929,3773,1663,975,2533,676,1852,3077,1171.0,1022.0,536.0
33285,1929,3773,1793,3878,1407,847,3077,1171,3763.0,536.0,1850.0
33286,3730,1033,1663,958,3890,1852,3077,364,1171.0,3763.0,2045.0
33287,3730,509,73,839,3077,1171,1022,536,1336.0,3255.0,1532.0
33288,1574,3773,1695,1739,2815,420,1852,3077,3763.0,536.0,3567.0
33289,3964,3796,1793,2947,3129,1852,364,1022,2045.0,536.0,785.0
33290,3964,333,925,310,3129,1852,364,2045,536.0,1507.0,1978.0
33291,1000,3971,1793,1852,364,1171,1022,3763,536.0,3720.0,1119.0
33292,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
33293,1286,333,1793,2574,3129,1852,3077,364,1022.0,3763.0,2045.0
33294,1574,3773,73,3419,3292,1789,2868,3129,1852.0,3077.0,364.0
33295,1574,3773,1695,2890,567,3084,420,479,3129.0,1852.0,3077.0
33296,954,3495,3214,3129,1852,3077,1171,3763,2045.0,536.0,1976.0
33297,1193,746,73,2460,3129,364,1171,1022,3763.0,2045.0,536.0
33298,2589,2566,3214,1659,1852,3077,364,1171,536.0,205.0,1532.0
33299,3964,2974,73,1789,3129,1852,3077,3763,2045.0,536.0,2336.0
33300,1929,3773,1695,3083,1849,1743,3129,3077,364.0,2045.0,271.0
33301,1193,3977,1695,1743,1852,3077,1022,3763,2045.0,536.0,78.0
33302,1574,3773,3571,3751,336,1870,1233,2887,820.0,1228.0,2534.0
33303,3132,976,3214,2068,3129,3077,364,1171,536.0,69.0,1944.0
33304,3964,3773,1663,819,1852,3077,364,1022,3763.0,2045.0,3555.0
33305,3730,3773,4003,1852,3077,364,3763,2045,3027.0,1532.0,2472.0
33306,3433,3796,3214,3772,3129,1852,1171,1022,2045.0,536.0,2297.0
33307,3433,509,1663,3890,1852,3077,364,1171,2045.0,2840.0,2445.0
33308,1574,3773,1793,1728,470,2947,3077,1171,1022.0,3763.0,81.0
33309,3433,3773,1663,1269,2686,3077,364,1171,1022.0,3763.0,3447.0
33310,1193,3495,3214,1495,364,1171,1022,3763,2045.0,536.0,1764.0
33311,3035,3568,3214,3352,1852,3077,1171,2045,2553.0,887.0,2106.0
33312,3730,3773,73,2838,3129,3077,1171,3763,2045.0,536.0,1968.0
33313,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
33314,1929,3773,2558,1233,3129,1852,3077,364,1171.0,1022.0,3763.0
33315,2048,3290,3571,140,1852,364,1171,2045,536.0,816.0,1532.0
33316,3730,3773,1793,806,2947,1852,3077,364,1171.0,1022.0,2045.0
33317,3730,3773,3104,767,1852,3077,1022,3763,2045.0,2119.0,1115.0
33318,3730,509,1663,531,1852,3077,364,1171,1022.0,3763.0,2283.0
33319,2048,1450,1663,356,3129,1852,3077,364,1171.0,1022.0,3763.0
33320,1929,1330,73,489,287,2070,878,3129,1852.0,364.0,1171.0
33321,1929,3773,1793,166,835,2947,3129,1852,3077.0,364.0,1171.0
33322,416,1848,1793,2947,1852,364,1022,1507,3158.0,1983.0,3771.0
33323,3730,509,73,839,3129,364,3763,536,3946.0,2313.0,1532.0
33324,1574,3773,73,66,2815,1789,3129,1852,3077.0,364.0,3763.0
33325,3964,2974,3104,1245,1852,3077,364,1171,1022.0,3763.0,150.0
33326,3964,3533,3214,1627,3129,364,1171,1022,2045.0,536.0,3518.0
33327,416,3233,3214,3793,1852,1171,1022,319,2472.0,673.0,2033.0
33328,3433,746,1793,1670,3129,1852,3077,1171,1022.0,3763.0,2045.0
33329,3433,3773,1793,3737,3129,1852,3077,364,1022.0,3763.0,536.0
33330,3035,1886,925,2001,364,1022,3763,2045,536.0,2825.0,3677.0
33331,3730,1033,73,1789,3077,1022,2045,536,458.0,794.0,2515.0
33332,3433,1303,1793,2947,3129,1852,3077,1171,1022.0,3763.0,536.0
33333,416,1515,3214,2351,3129,1852,3077,364,1171.0,1022.0,3763.0
33334,2589,376,1695,2494,3129,1852,3077,364,1171.0,3763.0,2045.0
33335,3433,1033,1663,2981,3129,364,3763,3447,2472.0,234.0,1424.0
33336,3730,509,73,839,1852,3077,364,1171,794.0,1532.0,3771.0
33337,3964,3773,3571,3129,1852,3077,364,1022,3763.0,2045.0,536.0
33338,954,2437,1663,1997,2321,3129,1852,1171,1022.0,3763.0,3175.0
33339,1929,3773,1663,576,1407,819,1852,3077,364.0,1171.0,1022.0
33340,1286,3290,3214,1495,3129,3077,1022,3763,2045.0,536.0,2400.0
33341,1929,3773,925,3191,2963,1852,3077,364,1171.0,1022.0,2045.0
33342,1929,3773,3214,3911,2670,3291,3129,3077,364.0,1171.0,1022.0
33343,1929,3773,73,1584,3485,878,3129,3077,1171.0,1022.0,3763.0
33344,3964,2974,73,1789,1852,3077,364,1171,1022.0,3763.0,3444.0
33345,2657,1790,1793,1670,1852,3077,1171,2045,536.0,3457.0,3252.0
33346,3730,3773,1793,1642,847,3129,1852,3077,364.0,1171.0,1022.0
33347,1574,3773,925,1324,3292,2963,3129,1852,364.0,1022.0,3763.0
33348,3433,746,1793,2947,364,1171,1022,3763,2045.0,1413.0,2840.0
33349,1574,3773,3214,2890,567,3165,2131,1233,2417.0,2767.0,2547.0
33350,3272,1790,3214,1852,3077,1171,3763,2045,536.0,3555.0,3761.0
33351,3433,746,3214,3291,3129,1852,3077,1171,2045.0,536.0,1563.0
33352,1193,1249,3214,1953,3129,1852,3077,364,3763.0,2045.0,536.0
33353,1929,3773,3104,626,3084,1245,1852,3077,1171.0,1022.0,3763.0
33354,1193,93,3214,2665,3129,1852,3077,364,1022.0,3763.0,536.0
33355,1929,3773,1793,927,2947,1852,3077,1171,1119.0,1167.0,1532.0
33356,2048,3495,1793,3628,1852,3077,1171,3763,536.0,2639.0,1539.0
33357,2657,3977,1793,847,3077,364,1171,1045,2040.0,3158.0,3702.0
33358,1193,2437,73,2278,3077,3763,2045,536,1524.0,2515.0,2472.0
33359,1929,3773,4003,1302,3207,3129,1852,3077,1022.0,3763.0,2045.0
33360,3730,509,1793,1670,1852,3077,1171,3763,536.0,169.0,3712.0
33361,1193,3233,3214,983,1022,2045,319,1108,3771.0,1348.0,2958.0
33362,2589,2566,3214,3129,1852,3077,1171,1022,3763.0,536.0,1676.0
33363,1574,3773,3214,1718,2670,3291,1852,3077,1171.0,3763.0,2045.0
33364,3730,3773,1695,3048,3129,1852,3077,364,1171.0,3763.0,536.0
33365,1574,3773,73,1728,470,1789,3129,3077,364.0,1171.0,1022.0
33366,954,2437,3214,1997,2464,1852,3077,364,1171.0,1022.0,3763.0
33367,3035,372,3214,3129,1852,3077,364,1171,1022.0,3763.0,536.0
33368,3964,2974,1663,2087,1852,3763,2045,536,1583.0,2472.0,1348.0
33369,3964,2974,73,290,1852,3077,364,1022,3763.0,2045.0,536.0
33370,1193,1227,3571,1467,3129,1852,3077,364,1171.0,1022.0,2045.0
33371,3730,3773,3571,3596,1852,3077,364,1171,1022.0,2045.0,536.0
33372,3730,3773,3571,1534,3129,1852,3077,3763,2045.0,536.0,571.0
33373,1574,3773,73,2672,2670,1789,3129,364,1171.0,1022.0,3763.0
33374,3433,3773,1663,1233,1601,3077,1171,1022,536.0,3465.0,1532.0
33375,2657,1790,3214,3261,3129,1852,3077,364,1171.0,3763.0,536.0
33376,1286,2974,3214,1495,1852,364,2045,536,3457.0,1969.0,3771.0
33377,1193,3773,3214,1698,3129,1852,3077,364,1171.0,1022.0,3763.0
33378,1574,3773,1793,1324,470,2947,3129,1852,3077.0,1171.0,1022.0
33379,2657,1500,925,3129,1852,3077,536,3821,2472.0,234.0,2447.0
33380,1000,372,1793,3129,1852,3077,364,1022,3763.0,1596.0,2966.0
33381,1574,3773,3104,1979,66,3084,3913,3129,3077.0,1022.0,3763.0
33382,3964,1515,1663,773,3129,3077,1171,1022,536.0,2520.0,2383.0
33383,1193,3977,1695,3129,3077,364,1171,536,2297.0,86.0,1532.0
33384,3433,3773,1793,2574,3129,1852,3077,364,1171.0,2045.0,794.0
33385,416,746,1695,2954,3129,1852,3077,1171,1022.0,3763.0,536.0
33386,3964,333,1663,304,3129,1852,3077,1171,3763.0,2045.0,536.0
33387,3433,746,1793,2947,364,1171,3763,1507,2472.0,673.0,1313.0
33388,416,1790,1793,195,1852,3077,364,1171,1022.0,3763.0,2045.0
33389,1929,3773,3104,2814,3913,1852,364,1171,3763.0,536.0,785.0
33390,1574,3773,3214,1739,3733,3291,3129,1852,3763.0,2045.0,536.0
33391,1286,3495,3214,2642,1852,3077,1171,536,137.0,3771.0,1348.0
33392,3964,2974,3214,983,3129,3077,364,1171,1022.0,3763.0,2045.0
33393,3964,2974,3571,8,3129,1852,3077,1171,1022.0,3763.0,536.0
33394,1286,3290,73,1789,1852,3077,1171,1022,2045.0,536.0,1850.0
33395,1286,3495,1793,1670,3129,1852,3077,364,1171.0,3763.0,2045.0
33396,416,1886,73,1789,1852,3077,364,1022,2045.0,536.0,3444.0
33397,3272,1800,1695,3129,1852,3077,364,1022,3763.0,3175.0,433.0
33398,1286,1848,1793,195,1852,3077,1022,1295,3213.0,1532.0,3771.0
33399,1286,3971,3571,711,3077,1171,3763,536,1896.0,2046.0,1034.0
33400,3433,746,3571,3369,1852,1171,1022,3763,2045.0,536.0,272.0
33401,1286,2527,1793,291,3129,1852,364,1022,3763.0,2045.0,536.0
33402,3433,509,3214,2665,1852,3077,1171,1022,3763.0,2045.0,536.0
33403,416,1360,3571,2695,1852,3077,1171,2045,536.0,319.0,2660.0
33404,3964,2095,1793,3037,3077,364,1022,3763,2045.0,3460.0,3771.0
33405,1193,3568,1663,1601,1852,3077,364,1171,3763.0,2297.0,3770.0
33406,3433,509,73,2529,3129,1852,3077,364,1171.0,1022.0,3763.0
33407,2657,509,73,1789,3129,3077,364,1171,2045.0,536.0,2086.0
33408,3730,3773,1793,2194,2947,3129,3077,364,1171.0,1022.0,536.0
33409,1193,376,1663,1601,1852,364,1171,1022,3763.0,2045.0,536.0
33410,349,2437,1663,1555,2321,1852,3077,364,1022.0,3763.0,2045.0
33411,3730,1033,73,1789,3129,1852,3077,364,1171.0,1022.0,536.0
33412,1929,3773,1793,2677,847,3129,1852,3077,1022.0,3763.0,536.0
33413,1574,3773,1663,2672,2271,676,1852,3077,364.0,3763.0,2045.0
33414,3964,3773,73,3445,3129,1852,3077,1022,2045.0,536.0,1049.0
33415,1193,769,1793,3037,3129,1852,3077,364,1022.0,3763.0,2040.0
33416,1286,224,1793,2574,1852,364,1022,3763,2045.0,3518.0,1532.0
33417,416,1848,925,2963,3129,1852,3077,1171,3763.0,2045.0,536.0
33418,3730,3773,3214,3304,572,3675,1852,3077,1171.0,1022.0,3763.0
